timestamp,user,message
Tue Apr 07 05:08:14 PDT 2009,Susie_Fairchild,"@sharkeymalarkey Oh, Shawkey    I just commented on your &quot;MyFace.&quot;  I'm so sorry.  I'll send a big envelope of healing glitter."
Tue Apr 07 05:08:17 PDT 2009,tuutti,@alchops - and its gonna get worse. days are getting shorter and shorter..
Tue Apr 07 05:08:22 PDT 2009,Jinxx_,"@JoanneSkywalker It's really depressing!!! It teases me, by working fine up until I try to save the people I created. What the hell! AHH!"
Tue Apr 07 05:08:30 PDT 2009,morganbrennan,I feel like DEATH.  My throat hurts.
Tue Apr 07 05:08:31 PDT 2009,richbradshaw,@thecrochetkid I'm too poor
Tue Apr 07 05:08:34 PDT 2009,oysterlily,I'm really sick  I have to go get a bunch of tests at the doctors today. They think it might be lyme. I'm really not excited about this...
Tue Apr 07 05:08:33 PDT 2009,zigojacko,I was stuck in bed all day yesterday with the most savage of migraines  Was absolute torture... Anyone else get something similar at all?
Tue Apr 07 05:08:33 PDT 2009,msashwe,workingggggggg ughhh and my phone wont let me twitter
Tue Apr 07 05:08:36 PDT 2009,twinkletoesmile,I hate College right now
Tue Apr 07 05:08:37 PDT 2009,TubaZo0l,@NowGamer_Dan and for the xbox360 even 5.9/10  I hope that I will disagree with that next week when I get the game ...
Tue Apr 07 05:08:40 PDT 2009,bnr0201,Really missed you last night
Tue Apr 07 05:08:41 PDT 2009,gwackr,Watched Cannibal Holocaust last night and had screwed up dreams. That is not a movie for the squeamish. They kill a real turtle
Tue Apr 07 05:08:41 PDT 2009,skicat56,Hope someone is having spring weather because it's snowing in TC right now
Tue Apr 07 05:08:43 PDT 2009,dionne23,just sittin glooking out my window in work &amp; its raining  wish i was of sunny myself somewhere exotic!
Tue Apr 07 05:08:43 PDT 2009,ciciisme,@FakeCedric Oh hunny! I can use all appliances in the kitchen. I love to cook and bake! I just don't always have someone to eat it
Tue Apr 07 05:08:54 PDT 2009,snedeks937,Why is it snowing?
Tue Apr 07 05:08:56 PDT 2009,tannymonster,stupid daylight savings ending/cold weather. I'm exhausted
Tue Apr 07 05:09:01 PDT 2009,Claudia_Dorset,@scaree No one's sent me a kiss yet!
Tue Apr 07 05:09:02 PDT 2009,rach210,"@loz_xx i didnt, i dropped the table on it yesterday at krew..."
Tue Apr 07 05:09:07 PDT 2009,blackseahawk,still haven't got my coffee. I'm done. Help me
Tue Apr 07 05:09:07 PDT 2009,j_catastrophe,"Once again, I wish some benevolent god would smile upon me and not make of work at this hour."
Tue Apr 07 05:09:07 PDT 2009,MsBek2U,guessin she's really been dismissed
Tue Apr 07 05:09:09 PDT 2009,ginpanic,No Internet = No updates  Brilliant weekend down to Coloba and everywhere inbetween... Bringing home a monkey...
Tue Apr 07 05:09:09 PDT 2009,AdrianK09,Does anyone know if networks are down in italy? not getting replies from friends
Tue Apr 07 05:09:11 PDT 2009,justsal,@DHughesy Unfortunately I wouldn't pass the colouring in section to get on the show
Tue Apr 07 05:09:13 PDT 2009,leamcfly,is now waiting and wanting people 2 follow her
Tue Apr 07 05:09:16 PDT 2009,Erikcah,Stuck @ the lite.. Almost 10 mins late to class
Tue Apr 07 05:09:18 PDT 2009,meotch87,Death toll from Monday's earthquake in Italy is now at 207
Tue Apr 07 05:09:22 PDT 2009,demimow,Not happy with the snow today...
Tue Apr 07 05:09:27 PDT 2009,owly1102,"pain, pain, go away.."
Tue Apr 07 05:09:33 PDT 2009,SouthMainMuse,Carpool and Cold. Again   Where's spring?
Tue Apr 07 05:09:33 PDT 2009,CHRISSYuheard,"@kaymurphy love him, he never answers me back though  mind u all i say is hi"
Tue Apr 07 05:09:39 PDT 2009,saptakmohanta,loaded with class tests
Tue Apr 07 05:09:40 PDT 2009,BrennaVance,Blah....sick with the flu
Tue Apr 07 05:09:43 PDT 2009,Rocmoney,"@mrlondoner meh, I expected so much more. I guess that was my first mistake"
Tue Apr 07 05:09:45 PDT 2009,domhay,I posted my '91 Golf up for sale last night and I'm already getting a fair amount of interest! Going to be sad to see her go..
Tue Apr 07 05:09:49 PDT 2009,cheyennelecea,"@eb0204 emily, wth do you ever sleep???? lol Hey I miss the guys!!!"
Tue Apr 07 05:11:38 PDT 2009,ALuckyLady,@Dougrea Tell me about it.  And we are out on Spring Break this week too
Tue Apr 07 05:11:39 PDT 2009,TheWoman333,ugh just woke up with a headache... this should be interesting... bad dreams  *Stacia*
Tue Apr 07 05:11:40 PDT 2009,PatrickInChcago,"Workin the election, driving round checking on judges and eqip... sick. So much more fun when healthy."
Tue Apr 07 05:11:39 PDT 2009,jraab,"would have been delighted by this snow a few days ago but.. i just sent my winter coat, hat, gloves, uggs, etc. home with the parents  #fb"
Tue Apr 07 05:11:42 PDT 2009,REOWsarah,"im wearing all black socks =O haha, they are pretty random  and im bored and tired and a nigel"
Tue Apr 07 05:11:44 PDT 2009,ksmashsilly,Audio: coolcat214: �awwwwwwwwwww my poor baby is sick im sorry mi amor  its okay. =| http://tumblr.com/xue1ju8xt
Tue Apr 07 05:11:45 PDT 2009,djladysha,@FrenchyCakesCxC I'll be in London in July... that's closer to Paris than I am now... lol...but not close enough
Tue Apr 07 05:11:47 PDT 2009,TheAdmiral,@edddeduck Distributor system? Then it's Justin's and I entirely wash my hands of it! ;) (Also because I have no idea   )
Tue Apr 07 05:11:50 PDT 2009,Mee_Ebonyy,Man im so tired its just not funny  i need/want to sleep but my eyes dont want to close
Tue Apr 07 05:11:51 PDT 2009,Zwaapeh,Need my Claudia
Tue Apr 07 05:11:57 PDT 2009,DaelanScroggins,"@TtimewithTy ok band name, really bad club name"
Tue Apr 07 05:11:59 PDT 2009,stinebeann,ughhhhh its snowing  spring is such a tease
Tue Apr 07 05:12:01 PDT 2009,Fishoutofsea,I'm pretty sure my shoes have melted onto my feet.
Tue Apr 07 05:12:05 PDT 2009,terrirodriguez,charlie horse in the middle of the night. terrible dreams. sick.
Tue Apr 07 05:12:05 PDT 2009,nikkiclifton,"@nikkiwoods aww    all 4 of us? whoa. we need 2 do a nikki recruit drive-top shelf only, selfish 1's need not apply!"
Tue Apr 07 05:12:05 PDT 2009,KERIKISMET,ew snow! but anywho im getting ready to go to co op BUT....no brandon today  he is very sick! so im coming home today D: send some love&lt;3
Tue Apr 07 05:12:12 PDT 2009,jamesshannon,"Don't eat a Callipo Ice Lolly before eating your lunch, I feel sick now and not hungry for my sarnie."
Tue Apr 07 05:12:15 PDT 2009,CarlKnibbs,"@grahambeale hi mate, I am actually in the land of the un-well  but I hope you get a big send off!"
Tue Apr 07 05:12:21 PDT 2009,incspring,@rootvet Unfortunately not  Featured Seller status offers preferred placement as a user and with all uploads.
Tue Apr 07 05:12:27 PDT 2009,amwa9,"being sick really sucks!  Especailly since this is like the 4th time this winter...(ok its spring, but you'd never know!)"
Tue Apr 07 05:12:30 PDT 2009,KellyLantz,Backed the car over 2 bags of recycleables and had to then clean up the mess in the freezing rain and off to a bad start
Tue Apr 07 05:12:39 PDT 2009,kdorafshan,Yaawwwwwning @ the office! ......
Tue Apr 07 05:12:44 PDT 2009,krlachan,I need a free music web-site to listen to at work!!!!  They blocked playlist.com
Tue Apr 07 05:12:44 PDT 2009,Bitchface91,Is Meant To Be Getting Ready To See Sophie At Half Past But I Havent Even Got Dressed Yet xD I Have A Headache  Oh I Better Rush &lt;3
Tue Apr 07 05:12:45 PDT 2009,nineinchnailsuk,"@empiremagazine You are not following me anyway so no probs. Want to be followed, so lonely  lol"
Tue Apr 07 05:12:50 PDT 2009,harry_skinner,i really want my next tattoo but haven't got the cash right now.....so many gd ideas in my head and i cant get afford needle on skin
Tue Apr 07 05:12:55 PDT 2009,Beckers115,"ugh my head, too many margaritas for a monday  Can't wit for the Arsenal game though!!!"
Tue Apr 07 05:12:56 PDT 2009,delphilicious,"@ElleCMcG OMG recap  Sorry you had a crazy day, Laura!"
Tue Apr 07 05:13:04 PDT 2009,luckyshannon,"Oh look at all the snow outside, please go away! &amp; My eyes are about to close I am so tired"
Tue Apr 07 05:13:06 PDT 2009,KiRsTyJoE,@perezhilton its sucks hairy donkey balls but knowing him it will be a hit  x
Tue Apr 07 05:13:09 PDT 2009,thomasbull,Just as my dream was about to finish rendering I woke up
Tue Apr 07 05:13:11 PDT 2009,chopsmom,shaking up some apple juice and watching the snow fall.  the ...snow
Tue Apr 07 05:13:12 PDT 2009,confusedCoyote,is watching the extras disk of &quot;Star Wreck&quot; - all the items but none of the menus
Tue Apr 07 05:13:14 PDT 2009,kdorafshan,Yawwwwwwning @ the Office!.......
Tue Apr 07 05:13:17 PDT 2009,queenzulu,Eight hours. 1500 words. Lucy happily reparked. Brain composed largely of mush. Beginning to freak out about Thursday while it's Tuesday.
Tue Apr 07 05:13:26 PDT 2009,bernielovesyou,Still hurting. Still can't eat chunky monkey ice cream.
Tue Apr 07 05:13:32 PDT 2009,yayitsdavid,"too tired to walk to the other side of campus. if the class is from 9-12, why schedule the test in the first hour?"
Tue Apr 07 05:13:33 PDT 2009,chris_brawl,@DG_MMK - When would he have rolled me? My Twitter was seriously fucked up last night
Tue Apr 07 05:13:34 PDT 2009,doctorklein,Allergies kicked in already. Runny. Nose and itchy eyes  can't wait for a few weeks of this.
Tue Apr 07 05:13:36 PDT 2009,earthworkers,"Morning tweeties~ Well it is a cool, windy..snow on the ground day..more expected next 2 days.  Trying to be chipper about it."
Tue Apr 07 05:13:39 PDT 2009,purplesparkle,"@pennydog breakers just offered me �50 but I have to go and take all my docs there, then they will come and collect later. Rubbish!"
Tue Apr 07 05:13:42 PDT 2009,swirlyarts,Had lunch and I want to go to sleep now  Think I'll go upstairs and put the washing mountain away!
Tue Apr 07 05:13:43 PDT 2009,louzah,I wish I had a tour manager to sort out my travel stuff. And someone to pay for it all too. Sucks to empty the savings
Tue Apr 07 05:13:48 PDT 2009,VannahVonSally,I am about to slap Pops' negative gravity around him for causing him to fall again.
Tue Apr 07 05:13:52 PDT 2009,Dogbook,Oscar is getting ready to be neutered  http://apps.facebook.com/dogbook/profile/view/6366157
Tue Apr 07 05:13:59 PDT 2009,blacb,"One day back in the office and I feel a cold coming on. Or it was my raw vegan indiscretion. Either way, I don't feel so good."
Tue Apr 07 05:14:00 PDT 2009,mrhankmanthe3rd,@lauraEchilds ohhhh  but I will be ever so sad and you know you need to talk to me atleast once aday!
Tue Apr 07 05:14:03 PDT 2009,JennywithaY,@dbferguson Happy Birthday!!! Sorry you have to work today.
Tue Apr 07 05:14:05 PDT 2009,randompinkness,"No jobs today, not in the mood to apply for any even if there were, I want to go home"
Tue Apr 07 05:14:07 PDT 2009,awormus,"great, I toasted a crumpet and then forgot about it... now it's cold"
Tue Apr 07 05:14:08 PDT 2009,lost_without_me,"there is this letter infront of me and I know wats in it (stuff 2 do wid Trey Songz) and I really wnt 2 open it bt i can't, it's not mine"
Tue Apr 07 05:14:10 PDT 2009,medicchris08,Working in Toledo..
Tue Apr 07 05:14:09 PDT 2009,Jordi_LovesYou,Gahh its too early!
Tue Apr 07 05:14:10 PDT 2009,lil_smurf1,so I messed up in setting my alarm last night and over slept  no time to study for my test..hope I am able to wing it and pass!
Tue Apr 07 05:14:12 PDT 2009,Komodokat,where can I find a bleeding chanel necklace --lasercut?  it's like they don't exist anymore....
Tue Apr 07 05:14:15 PDT 2009,thegreatmorph,"got paid fuck all and wants to kill the lostprophets. Peace out world, i'll see you in the next life"
Tue Apr 07 05:14:18 PDT 2009,makeupmargo,doesn't feel good
Tue Apr 07 05:14:22 PDT 2009,Jess_Roddy,@Kal_Penn What a shock. I'm going to miss you
Tue Apr 07 05:14:24 PDT 2009,alicecrossley,"my brain is hurting - well, thats what 5 hours of english coursework does to you"
Tue Apr 07 05:14:27 PDT 2009,TjTomorrowX3,@xmichelerocksx awh. Yea.  well i emailed her. Lol
Tue Apr 07 05:14:31 PDT 2009,James_yeah,"@squink new cap and shaken for a long time, sometimes when spraying lots they catch wet bits on the nozzle and spit slightly,it's life  ha"
Tue Apr 07 05:14:36 PDT 2009,chriscanal,Another ALT.NET podcast about ALT.NET  *sigh*
Tue Apr 07 05:14:35 PDT 2009,amwa9,"being sick really sucks!  Especailly since this is like the 4th time this winter...(ok its spring, but you'd never know!)"
Tue Apr 07 05:14:40 PDT 2009,DanSilverMirror,@willcarling Pickle in a toasted sandwich? Are you sure? That's like inviting Chernobyl into your mouth
Tue Apr 07 05:14:47 PDT 2009,BlueLamp78,New SATC movie coming out 2010! But Oz gets the premier last  All cast back and it's set in fabulous London...yay! http://tiny.cc/7zCnY
Tue Apr 07 05:14:47 PDT 2009,Joannaesco82,Good Morning...I got asian bangs and I dont love them....I dont think
Tue Apr 07 05:14:50 PDT 2009,tcms12,is up at 8 in the morning..enough said..
Tue Apr 07 05:14:54 PDT 2009,butchbeausoleil,@davtoole can't bring myself to watch a film about Sheffield United.
Tue Apr 07 05:14:54 PDT 2009,skene_1,Out working with sheep
Tue Apr 07 05:14:57 PDT 2009,BlueEyedKiwi,I wonder if this is somehow related to my nose being freezing yesterday  But I drank orange juice and got 8 hours of sleep... *sad*
Tue Apr 07 05:17:00 PDT 2009,amymuirphoto,"is photographing This Is Hell tonight!!! Damn, I really want to go to Groezrock"
Tue Apr 07 05:17:00 PDT 2009,anubha62442,Advertising and marketing research tomorrow  hope i know stuff :&quot;(
Tue Apr 07 05:17:01 PDT 2009,mcflyfanatic89,think i may have to go to the er today
Tue Apr 07 05:17:03 PDT 2009,amazingruth101,Straightening my hair. have to go to orthodontist.
Tue Apr 07 05:17:13 PDT 2009,comberclique,"Hope to ride first TT of the year, Bangor 5, if I can get away from work in time, looks like rain too"
Tue Apr 07 05:17:13 PDT 2009,anotherdean,@kimmy_long_legs Just missed you. They're out of Tomato &amp; Basil soup though
Tue Apr 07 05:17:15 PDT 2009,voiceovergirl,"our littlest hen is looking a bit miserable, hope it's not the return of being egg-bound"
Tue Apr 07 05:17:15 PDT 2009,seregon,@Yourmumsmabitch Well I was there for quite a bit when your car stopped working :p Damn I forgot about your car sorry  Poor thing
Tue Apr 07 05:17:15 PDT 2009,nicolepercuoco,no more rain pleaaaaseeee
Tue Apr 07 05:17:22 PDT 2009,iam_dea,@Stephdadi @kabutcher early symptoms yet nothing too bad still hoping its just that
Tue Apr 07 05:17:25 PDT 2009,tessasainz,is trying to anti-bac her work area to keep the coworkers' germs away. everyone seems to be sick
Tue Apr 07 05:17:26 PDT 2009,one_shoe_kate,stuck in college AGAIN
Tue Apr 07 05:17:26 PDT 2009,WillowLaine,@sk8mate are you going to do the show in cardiff...nothing ever seems to come to wales.
Tue Apr 07 05:17:26 PDT 2009,rootbeerfloats8,"@josesosa Shit man, they closed your birthday thread"
Tue Apr 07 05:17:27 PDT 2009,Karithina,You know you work yourself too hard when you have to set free time for your self.  So I'm spending it here
Tue Apr 07 05:17:30 PDT 2009,megane412,There is 1 less squirrel in the world now...
Tue Apr 07 05:17:31 PDT 2009,alecwalker,"Argh...throttled to 64k up and down...I know dialup was slower than this, but man the net is painful at this speed"
Tue Apr 07 05:17:36 PDT 2009,vivianvl,so looks like i'll be going to school
Tue Apr 07 05:17:38 PDT 2009,bottrill,there is NOTHING worse than an ill-fitting bra
Tue Apr 07 05:17:38 PDT 2009,Jadanumkins,Going to bed...again. Sad that ex started 2 ignore me when ex's new crush logged on.
Tue Apr 07 05:17:40 PDT 2009,pandastick,@Adka88 ya this one - its just really expensive in Swiss     http://bit.ly/aBxtk
Tue Apr 07 05:17:45 PDT 2009,ginahart99,is sitting in jury duty
Tue Apr 07 05:17:45 PDT 2009,jazzical,i want my money
Tue Apr 07 05:17:45 PDT 2009,guythorne,Sat on the beach in Woolacombe. Sun is out but it's cold
Tue Apr 07 05:17:46 PDT 2009,jessicalarosa,Brrrr...it's cold
Tue Apr 07 05:17:47 PDT 2009,conchordsnet,this is embarrassing and irritating. Conchords in Tampa Review. http://is.gd/rbFC
Tue Apr 07 05:17:47 PDT 2009,nicpanganiban,my back hurts. argh. i miss my bloke.
Tue Apr 07 05:17:48 PDT 2009,jess_roz,random thoughts pt 3 of 3: i'm onto season 3 of l word. i don't want to watch this season because my favorite character dies.
Tue Apr 07 05:17:54 PDT 2009,ELLEHHH_,i'm so un-realisticly gutted that i can't go download this year and see papa roach.
Tue Apr 07 05:17:54 PDT 2009,nathandprice,Sydney rail advertising. http://twitpic.com/2ybkw Graduate programs at railways was my first choice but alas I ended in fashion
Tue Apr 07 05:17:57 PDT 2009,EmDill713,coughing a lot
Tue Apr 07 05:18:02 PDT 2009,BIGsheep,@gazpachodragon Unfortunately he saw my sneaky advances and has already squirrelled it away deep under his desk
Tue Apr 07 05:18:03 PDT 2009,kingobron,I think I have a fever.  iDie. Don't know if I'll be able to make it to class. BOO!
Tue Apr 07 05:18:06 PDT 2009,musicem7,Knows I'm sick if I don't want coffee
Tue Apr 07 05:18:05 PDT 2009,gripusa,wondering why ASP.MVC has done such a complex issue with simple CheckBox stuff
Tue Apr 07 05:18:07 PDT 2009,designer43,NOT NAKED   Snow flurries in Ga. on 4/7 for chrissake!
Tue Apr 07 05:18:10 PDT 2009,LoneWolf2003,thats y i never play uno  all the green cards go
Tue Apr 07 05:18:14 PDT 2009,dLiteDaily,an hour has now passed n im still on this digital img thing.  all nightaH.
Tue Apr 07 05:18:14 PDT 2009,jowhit,@nessie111 think it's over here babe
Tue Apr 07 05:18:14 PDT 2009,sumienia,key.. this is just weird
Tue Apr 07 05:18:19 PDT 2009,Nathaniel_James,bleh...didn't wake up on time to leave work early for the chiropractor
